  DEPTH     ILD     GR      RHOB     DT
 894.3000  0.4240 74.0823  2.0660 160.5720
 894.4000  0.4240 75.6740  2.0660 160.5720
 894.5000  0.4410 75.8635  2.0820 160.5740
 894.6000  0.4580 75.8226  2.0940 159.5800
 894.7000  0.4580 74.8296  2.0940 159.5800
 894.8000  0.4340 73.2863  2.1150 159.5810
 894.9000  0.3980 73.0921  2.1040 160.9770
 895.0000  0.3980 74.0575  2.1040 160.9770
 895.1000  0.3810 76.2328  2.1070 161.5760
 895.2000  0.3810 76.4571  2.1070 161.5760
 895.3000  0.3800 78.2625  2.1020 162.5740
 895.4000  0.3870 78.5742  2.1210 162.9730
 895.5000  0.3870 79.8046  2.1210 162.9730
 895.6000  0.4260 78.5321  2.1060 161.5800
 895.7000  0.4320 78.9487  2.0860 159.9890
 895.8000  0.4320 77.3822  2.0860 159.9890
 895.9000  0.4280 74.8492  2.0660 159.5910
 896.0000  0.3830 71.5533  2.0680 159.5930
 896.1000  0.3830 68.9241  2.0680 159.5930
 896.2000  0.4010 67.3076  2.0860 160.1920
 896.3000  0.4050 66.3685  2.0940 159.5960
 896.4000  0.4050 68.8024  2.0940 159.5960
 896.5000  0.3940 70.0140  2.1020 159.5960
 896.6000  0.3920 72.6250  2.1070 158.8010
 896.7000  0.3920 72.6842  2.1070 158.8010
 896.8000  0.4060 74.0406  2.1040 158.8030
 896.9000  0.4210 73.0545  2.0980 159.6010
 897.0000  0.4210 73.2591  2.0980 159.6010
 897.1000  0.4400 74.6134  2.0900 160.0010
 897.2000  0.4380 77.5025  2.0860 159.6030
 897.3000  0.4380 79.4247  2.0860 159.6030
 897.4000  0.4550 79.5533  2.0910 159.1065
 897.5000  0.4590 78.8548  2.0960 158.8582
 897.6000  0.4590 76.4673  2.0960 158.8582
 897.7000  0.4630 73.7059  2.0820 158.6100
 897.8000  0.4710 70.9703  2.0960 158.0150
 897.9000  0.4710 70.8719  2.0960 158.0150
 898.0000  0.4170 72.0825  2.0980 157.9170
 898.1000  0.4140 73.5956  2.1000 157.8190
 898.2000  0.4140 74.7153  2.1000 157.8190
 898.3000  0.3970 74.9975  2.0980 157.4220
 898.4000  0.4160 73.9881  2.0980 157.0250
 898.5000  0.4160 73.0879  2.0980 157.0250
 898.6000  0.4030 72.7318  2.0920 157.2250
 898.7000  0.4210 73.1446  2.0760 157.0270
 898.8000  0.4210 74.4376  2.0760 157.0270
 898.9000  0.3990 74.6927  2.0650 156.4310
 899.0000  0.3990 74.1927  2.0650 156.4310
 899.1000  0.3800 73.1637  2.0680 156.4330
 899.2000  0.3760 72.6039  2.0760 156.8330
 899.3000  0.3760 72.3757  2.0760 156.8330
 899.4000  0.3980 73.4857  2.0940 157.0330
 899.5000  0.4100 76.0459  2.0860 157.2350
 899.6000  0.4100 80.3615  2.0860 157.2350
 899.7000  0.3930 83.2736  2.1000 157.0370
 899.8000  0.3830 85.2608  2.0760 156.6400
 899.9000  0.3830 84.9956  2.0760 156.6400
 900.0000  0.3870 83.1563  2.0960 156.4420
 900.1000  0.4090 79.5794  2.0860 156.8330
 900.2000  0.4090 77.3498  2.0860 156.8330
 900.3000  0.4190 75.0710  2.1020 157.0330
 900.4000  0.4270 74.5657  2.0980 157.2350
 900.5000  0.4270 73.6350  2.0980 157.2350
 900.6000  0.4160 74.0994  2.0780 157.0370
 900.7000  0.3910 73.9434  2.0800 156.6400
 900.8000  0.3910 75.3769  2.0800 156.6400
 900.9000  0.3770 76.9206  2.0840 156.4420
 901.0000  0.3840 78.6949  2.0980 156.4430
 901.1000  0.3840 79.1537  2.0980 156.4430
 901.2000  0.3900 79.8738  2.0920 156.2460
 901.3000  0.4070 79.1637  2.0960 156.0490
 901.4000  0.4070 77.8975  2.0960 156.0490
 901.5000  0.4110 77.6942  2.1040 156.2500
 901.6000  0.4310 79.3868  2.1210 156.0510
 901.7000  0.4310 81.5128  2.1210 156.0510
 901.8000  0.4340 83.4092  2.1130 155.2560
 901.9000  0.4310 83.8830  2.1130 154.6610
 902.0000  0.4310 82.9302  2.1130 154.6610
 902.1000  0.4510 79.7568  2.1170 154.3630
 902.2000  0.4400 78.6971  2.1040 154.0650
 902.3000  0.4400 79.9439  2.1040 154.0650
 902.4000  0.4090 83.1939  2.1060 153.4710
 902.5000  0.3830 86.1276  2.1150 153.4730
 902.6000  0.3830 87.3056  2.1150 153.4730
 902.7000  0.3990 86.5122  2.1170 153.6730
 902.8000  0.3990 83.3107  2.1170 153.6730
 902.9000  0.4100 80.7341  2.1150 153.4750
 903.0000  0.4110 77.7127  2.1090 152.9790
 903.1000  0.4110 78.2006  2.1090 152.9790
 903.2000  0.3820 77.9635  2.1250 152.6810
 903.3000  0.4040 79.0368  2.1190 151.8860
 903.4000  0.4040 78.5974  2.1190 151.8860
 903.5000  0.3750 79.5054  2.1250 150.9920
 903.6000  0.3820 79.2054  2.1250 150.8930
 903.7000  0.3820 78.8564  2.1250 150.8930
 903.8000  0.3560 77.9884  2.1270 150.8940
 903.9000  0.3720 77.8812  2.1210 151.4940
 904.0000  0.3720 77.5821  2.1210 151.4940
 904.1000  0.4050 77.9486  2.1110 152.4920
 904.2000  0.4150 78.9102  2.1150 152.8920
 904.3000  0.4150 79.8208  2.1150 152.8920
 904.4000  0.4160 79.6143  2.1230 153.4910
 904.5000  0.3790 80.0503  2.1230 154.0890
 904.6000  0.3790 80.0748  2.1230 154.0890
 904.7000  0.3920 79.4934  2.1250 155.8840
 904.8000  0.4010 78.8996  2.1020 156.0840
 904.9000  0.4010 79.0253  2.1020 156.0840
 905.0000  0.4220 79.9664  2.0980 156.4840
 905.1000  0.4100 79.3107  2.0760 156.0870
 905.2000  0.4100 78.7395  2.0760 156.0870
 905.3000  0.4280 78.2339  2.0940 156.4870
 905.4000  0.4260 78.0568  2.1040 157.4860
 905.5000  0.4260 76.6232  2.1040 157.4860
 905.6000  0.4210 75.9521  2.1270 157.8850
 905.7000  0.4030 75.9749  2.1230 157.0900
 905.8000  0.4030 76.2114  2.1230 157.0900
 905.9000  0.4030 76.8167  2.1060 157.2900
 906.0000  0.4220 77.8085  2.1070 156.6940
 906.1000  0.4220 79.6465  2.1070 156.6940
 906.2000  0.4010 80.3304  2.1040 156.1980
 906.3000  0.4070 80.3879  2.1040 156.1980
 906.4000  0.4070 79.4222  2.1040 156.0990
 906.5000  0.3820 77.7274  2.0940 156.1010
 906.6000  0.3820 76.2522  2.0940 156.1010
 906.7000  0.3910 75.6364  2.0980 155.7040
 906.8000  0.3750 74.7462  2.0980 154.5110
 906.9000  0.3750 74.3863  2.0980 154.5110
 907.0000  0.4160 74.8685  2.0980 154.3130
 907.1000  0.4280 75.2652  2.0960 155.3140
 907.2000  0.4280 74.6171  2.0960 155.3140
 907.3000  0.4240 74.0875  2.1040 154.9160
 907.4000  0.3780 73.5727  2.1170 153.5240
 907.5000  0.3780 71.4683  2.1170 153.5240
 907.6000  0.4110 68.8204  2.1310 153.3260
 907.7000  0.4110 67.1705  2.1290 153.1280
 907.8000  0.4110 66.6979  2.1290 153.1280
 907.9000  0.4350 66.7199  2.1250 152.9300
 908.0000  0.3930 68.6879  2.1170 152.9320
 908.1000  0.3930 71.4157  2.1170 152.9320
 908.2000  0.3940 73.3390  2.1290 153.1330
 908.3000  0.3620 75.6708  2.1210 153.3330
 908.4000  0.3620 77.7789  2.1210 153.3330
 908.5000  0.3630 80.6188  2.0920 154.1320
 908.6000  0.4040 81.3366  2.0820 154.5410
 908.7000  0.4040 82.2434  2.0820 154.5410
 908.8000  0.4340 82.6687  2.0720 154.1440
 908.9000  0.4290 82.7531  2.0780 153.9470
 909.0000  0.4290 80.9172  2.0780 153.9470
 909.1000  0.3970 78.6815  2.0800 153.9480
 909.2000  0.4070 77.6649  2.0860 153.3520
 909.3000  0.4070 76.6228  2.0860 153.3520
 909.4000  0.4200 75.7652  2.0940 153.7520
 909.5000  0.3950 74.3616  2.0820 154.3510
 909.6000  0.3950 75.3911  2.0820 154.3510
 909.7000  0.3680 75.6378  2.0780 154.7510
 909.8000  0.3720 76.7371  2.0720 155.7490
 909.9000  0.3720 76.6377  2.0720 155.7490
 910.0000  0.4300 78.9231  2.0780 156.1480
 910.1000  0.4410 80.3096  2.0700 156.5490
 910.2000  0.4410 81.9875  2.0700 156.5490
 910.3000  0.4200 82.0039  2.0660 156.9490
 910.4000  0.4200 83.1614  2.0660 156.9490
 910.5000  0.4080 82.9248  2.0660 156.7520
 910.6000  0.4160 81.6720  2.0820 156.9520
 910.7000  0.4160 78.9702  2.0820 156.9520
 910.8000  0.4480 77.5127  2.0800 157.5500
 910.9000  0.4400 77.2728  2.0680 157.5520
 911.0000  0.4400 77.7612  2.0680 157.5520
 911.1000  0.4350 77.9460  2.0720 157.5530
 911.2000  0.4350 78.2185  2.0760 157.9530
 911.3000  0.4350 77.8176  2.0760 157.9530
 911.4000  0.4250 77.5565  2.0820 157.9530
 911.5000  0.4130 76.3871  2.0780 158.5520
 911.6000  0.4130 76.9748  2.0780 158.5520
 911.7000  0.4090 79.0023  2.0820 158.3550
 911.8000  0.4150 80.3364  2.0900 158.7550
 911.9000  0.4150 80.4728  2.0900 158.7550
 912.0000  0.4490 79.3586  2.0880 158.5750
 912.1000  0.4550 78.8919  2.1040 157.9790
 912.2000  0.4550 77.3251  2.1040 157.9790
 912.3000  0.4660 76.8549  2.1060 157.1840
 912.4000  0.4760 76.5033  2.1020 156.7870
 912.5000  0.4760 77.3126  2.1020 156.7870
 912.6000  0.4710 76.3659  2.0800 156.3900
 912.7000  0.4910 76.3115  2.0700 155.9940
 912.8000  0.4910 76.4739  2.0700 155.9940
 912.9000  0.4600 76.5901  2.0700 155.3970
 913.0000  0.4570 76.9443  2.0610 155.0000
 913.1000  0.4570 78.2916  2.0610 155.0000
 913.2000  0.4230 79.8091  2.0570 155.2010
 913.3000  0.4170 79.5933  2.0510 155.4020
 913.4000  0.4170 78.6520  2.0510 155.4020
 913.5000  0.4130 78.2176  2.0490 155.0050
 913.6000  0.4280 77.8111  2.0530 155.8030
 913.7000  0.4280 76.9254  2.0530 155.8030
 913.8000  0.4260 77.0646  2.0610 155.6050
 913.9000  0.4610 78.2627  2.0780 155.6080
 914.0000  0.4610 78.6753  2.0780 155.6080
 914.1000  0.4420 78.8501  2.0700 155.6090
 914.2000  0.4420 78.9066  2.0700 155.6090
 914.3000  0.4740 78.3980  2.0660 155.8090
 914.4000  0.4470 76.8121  2.0740 155.8110
 914.5000  0.4470 75.7049  2.0740 155.8110
 914.6000  0.4440 75.4323  2.0740 156.2110
 914.7000  0.4340 76.6144  2.0590 156.4120
 914.8000  0.4340 78.5670  2.0590 156.4120
 914.9000  0.4410 81.5047  2.0470 156.4130
 915.0000  0.4450 83.8519  2.0590 156.4150
 915.1000  0.4450 84.8736  2.0590 156.4150
 915.2000  0.4380 83.5888  2.0680 156.2170
 915.3000  0.4380 80.6998  2.0630 156.0190
 915.4000  0.4380 76.8835  2.0630 156.0190
 915.5000  0.4380 74.7376  2.0700 156.0200
 915.6000  0.4670 74.2685  2.0780 156.2220
 915.7000  0.4670 74.4050  2.0780 156.2220
 915.8000  0.4620 74.4929  2.0760 155.8250
 915.9000  0.4820 74.4429  2.0660 155.8270
 916.0000  0.4820 73.3728  2.0660 155.8270
 916.1000  0.4670 70.1059  2.0630 155.8280
 916.2000  0.4890 67.1535  2.0700 156.2280
 916.3000  0.4890 66.9046  2.0700 156.2280
 916.4000  0.4610 69.5873  2.0660 156.6270
 916.5000  0.4350 72.3434  2.0680 156.8280
 916.6000  0.4350 75.2490  2.0680 156.8280
 916.7000  0.4110 77.4649  2.0650 158.0250
 916.8000  0.4140 79.3504  2.0680 158.2260
 916.9000  0.4140 79.3511  2.0680 158.2260
 917.0000  0.4310 79.6765  2.0650 158.8240
 917.1000  0.4600 80.5896  2.0720 158.8240
 917.2000  0.4600 82.4229  2.0720 158.8240
 917.3000  0.4600 82.9293  2.0610 159.3240
 917.4000  0.4610 82.5387  2.0530 159.6240
 917.5000  0.4610 82.3439  2.0530 159.6240
 917.6000  0.4270 82.0563  2.0610 160.2240
 917.7000  0.4430 80.9372  2.0700 160.4240
 917.8000  0.4430 78.0068  2.0700 160.4240
 917.9000  0.4190 76.4713  2.0880 160.6250
 918.0000  0.4190 74.7423  2.0880 160.6250
 918.1000  0.4180 74.9785  2.0760 160.6270
 918.2000  0.4280 75.1159  2.0660 161.2250
 918.3000  0.4280 77.0045  2.0660 161.2250
 918.4000  0.4390 77.2670  2.0530 161.2270
 918.5000  0.4200 77.0770  2.0630 160.6310
 918.6000  0.4200 76.3478  2.0630 160.6310
 918.7000  0.4120 77.0003  2.0700 160.0350
 918.8000  0.4010 76.8774  2.0660 160.0360
 918.9000  0.4010 77.3201  2.0660 160.0360
 919.0000  0.4580 77.6542  2.0610 160.4360
 919.1000  0.4500 78.5922  2.0630 160.6370
 919.2000  0.4500 78.0164  2.0630 160.6370
 919.3000  0.4470 77.9389  2.0740 159.6430
 919.4000  0.4140 77.1739  2.0650 159.4450
 919.5000  0.4140 77.0255  2.0650 159.4450
 919.6000  0.4170 75.8884  2.0820 159.0490
 919.7000  0.4330 76.2114  2.0820 158.8500
 919.8000  0.4330 77.5087  2.0820 158.8500
 919.9000  0.4520 79.7469  2.0880 158.8510
 920.0000  0.4320 81.4184  2.0680 159.2510
 920.1000  0.4320 82.5472  2.0680 159.2510
 920.2000  0.4360 83.1154  2.0650 159.8510
 920.3000  0.4060 82.7604  2.0680 160.4500
 920.4000  0.4060 81.1667  2.0680 160.4500
 920.5000  0.4090 79.1974  2.0720 160.8510
 920.6000  0.4250 77.4096  2.0760 160.8510
 920.7000  0.4250 75.9098  2.0760 160.8510
 920.8000  0.4460 74.8133  2.0740 160.6530
 920.9000  0.4670 74.5128  2.0780 160.6550
 921.0000  0.4670 74.2550  2.0780 160.6550
 921.1000  0.4240 73.8253  2.0760 161.8520
 921.2000  0.3880 73.6617  2.0800 162.6500
 921.3000  0.3880 75.0412  2.0800 162.6500
 921.4000  0.3700 78.1092  2.0740 163.2500
 921.5000  0.3660 82.4528  2.0800 162.2560
 921.6000  0.3660 85.7008  2.0800 162.2560
 921.7000  0.3980 86.8835  2.0820 161.8590
 921.8000  0.3980 85.3776  2.0820 161.8590
 921.9000  0.4040 84.2554  2.0800 161.6600
 922.0000  0.4270 83.4524  2.0840 161.2640
 922.1000  0.4270 84.3104  2.0840 161.2640
 922.2000  0.4140 85.2313  2.0780 160.8670
 922.3000  0.4240 86.7672  2.0800 160.0710
 922.4000  0.4240 87.1130  2.0800 160.0710
 922.5000  0.4220 86.0899  2.0880 160.0740
 922.6000  0.4480 83.1149  2.0980 160.8670
 922.7000  0.4480 80.2010  2.0980 160.8670
 922.8000  0.4520 77.9979  2.1060 160.0710
 922.9000  0.4540 75.9382  2.0980 160.0740
 923.0000  0.4540 73.7883  2.0980 160.0740
 923.1000  0.4350 73.0742  2.0960 159.4770
 923.2000  0.4280 74.3553  2.0880 158.2830
 923.3000  0.4280 77.2873  2.0880 158.2830
 923.4000  0.4300 79.9574  2.0760 157.0900
 923.5000  0.4310 81.5650  2.0720 156.4930
 923.6000  0.4310 82.4388  2.0720 156.4930
 923.7000  0.4160 82.7317  2.0740 155.5000
 923.8000  0.4000 81.5475  2.0720 155.3020
 923.9000  0.4000 78.8121  2.0720 155.3020
 924.0000  0.4190 76.0453  2.0760 155.1030
 924.1000  0.4330 74.4445  2.0760 154.5080
 924.2000  0.4330 73.7944  2.0760 154.5080
 924.3000  0.4600 73.5451  2.0800 153.9110
 924.4000  0.4410 74.2159  2.0820 153.3150
 924.5000  0.4410 75.2998  2.0820 153.3150
 924.6000  0.4260 75.7618  2.0880 153.1230
 924.7000  0.4160 76.0649  2.0920 153.1240
 924.8000  0.4160 76.7865  2.0920 153.1240
 924.9000  0.4240 77.2807  2.0940 153.1250
 925.0000  0.4170 76.8886  2.0880 152.9280
 925.1000  0.4170 75.0160  2.0880 152.9280
 925.2000  0.4070 72.8134  2.0960 152.7300
 925.3000  0.4040 70.7196  2.0980 152.7300
 925.4000  0.4040 71.1760  2.0980 152.5320
 925.5000  0.4130 73.4795  2.0960 152.4340
 925.6000  0.4130 77.2426  2.0960 152.4340
 925.7000  0.4160 79.9455  2.0960 152.3360
 925.8000  0.3940 81.1920  2.0880 152.4370
 925.9000  0.3940 79.3179  2.0880 152.4370
 926.0000  0.3990 76.9761  2.0900 152.5390
 926.1000  0.3840 76.0238  2.0900 152.9380
 926.2000  0.3840 77.6080  2.0900 152.9380
 926.3000  0.4190 80.0847  2.1000 153.0400
 926.4000  0.4320 82.5656  2.0820 153.1410
 926.5000  0.4320 84.5225  2.0820 153.1410
 926.6000  0.4600 84.5178  2.0920 153.2420
 926.7000  0.4280 82.8547  2.0940 153.3420
 926.8000  0.4280 81.1712  2.0940 153.3420
 926.9000  0.4260 80.5244  2.1150 153.7430
 927.0000  0.4220 80.1867  2.1040 154.1430
 927.1000  0.4220 79.8533  2.1040 154.1430
 927.2000  0.4450 79.2779  2.1040 154.7420
 927.3000  0.4070 78.4809  2.1000 156.7350
 927.4000  0.4070 77.1637  2.1000 156.7350
 927.5000  0.3890 75.9178  2.1000 157.3350
 927.6000  0.3740 74.9916  2.0880 157.7340
 927.7000  0.3740 74.2988  2.0880 157.7340
 927.8000  0.3980 73.0488  2.0900 158.3340
 927.9000  0.4400 72.2294  2.0960 158.5340
 928.0000  0.4400 72.5659  2.0960 158.5340
 928.1000  0.4240 74.8858  2.0900 158.7360
 928.2000  0.4330 77.7405  2.0920 158.6370
 928.3000  0.4330 80.6261  2.0920 158.6370
 928.4000  0.4030 83.4628  2.0860 158.5380
 928.5000  0.4300 85.6816  2.0980 158.5400
 928.6000  0.4300 85.7337  2.0980 158.5400
 928.7000  0.4220 83.4049  2.0980 158.5420
 928.8000  0.4310 80.1883  2.0860 158.4440
 928.9000  0.4310 77.9979  2.0860 158.4440
 929.0000  0.4050 77.0808  2.0800 158.3460
 929.1000  0.4100 77.8267  2.0720 158.1480
 929.2000  0.4100 80.4600  2.0720 158.1480
 929.3000  0.3900 83.0677  2.0760 158.3490
 929.4000  0.3900 83.5853  2.0760 158.3490
 929.5000  0.3960 81.1525  2.0840 159.1480
 929.6000  0.3990 77.1963  2.0820 159.4810
 929.7000  0.3990 73.5765  2.0820 159.4810
 929.8000  0.4200 72.0458  2.0940 159.8140
 929.9000  0.4230 72.6405  2.0820 160.1470
 930.0000  0.4230 74.4308  2.0820 160.1470
 930.1000  0.4530 75.8082  2.1070 160.7470
 930.2000  0.4350 76.4593  2.0980 160.6490
 930.3000  0.4350 76.7044  2.0980 160.6490
 930.4000  0.4420 77.4655  2.1210 160.5500
 930.5000  0.4130 78.7624  2.1020 160.5530
 930.6000  0.4130 80.9630  2.1020 160.5530
 930.7000  0.4300 82.7303  2.0960 160.5540
 930.8000  0.4210 83.4550  2.0780 160.5550
 930.9000  0.4210 82.2629  2.0780 160.5550
 931.0000  0.4150 80.6879  2.0880 160.5560
 931.1000  0.3880 79.2157  2.1020 161.1550
 931.2000  0.3880 77.8494  2.1020 161.1550
 931.3000  0.3730 76.8513  2.1090 161.7540
 931.4000  0.3780 76.2968  2.1070 161.9550
 931.5000  0.3780 76.2423  2.1070 161.9550
 931.6000  0.3930 76.2220  2.0960 161.9570
 931.7000  0.4550 77.4369  2.0960 163.5520
 931.8000  0.4550 79.8323  2.0960 163.5520
 931.9000  0.4590 82.8164  2.0900 164.1510
 932.0000  0.4440 85.0052  2.0900 165.3480
 932.1000  0.4440 86.4322  2.0900 165.3480
 932.2000  0.4020 86.3134  2.0960 166.5440
 932.3000  0.4020 84.5450  2.0940 167.3440
 932.4000  0.4020 81.4801  2.0940 167.3440
 932.5000  0.4270 78.6337  2.1040 167.5440
 932.6000  0.4140 77.0584  2.1110 167.7450
 932.7000  0.4140 76.6505  2.1110 167.7450
 932.8000  0.3950 76.5726  2.1150 167.9450
 932.9000  0.3720 76.6454  2.1070 168.1450
 933.0000  0.3720 76.9607  2.1070 168.1450
 933.1000  0.3940 77.4928  2.0980 168.5450
 933.2000  0.3940 77.7662  2.0980 168.5450
 933.3000  0.3930 77.3131  2.0920 169.5430
 933.4000  0.4200 76.9029  2.0920 169.9430
 933.5000  0.4200 76.9470  2.0920 169.9430
 933.6000  0.4170 76.9981  2.0920 171.1400
 933.7000  0.4430 76.6882  2.1020 171.5390
 933.8000  0.4430 77.3533  2.1020 171.5390
 933.9000  0.4440 79.7208  2.0960 178.7130
 934.0000  0.4440 81.9787  2.0980 182.6980
 934.1000  0.4440 83.1668  2.0980 182.6980
 934.2000  0.4400 84.1308  2.0900 185.8880
 934.3000  0.4270 84.7595  2.0860 186.8850
 934.4000  0.4270 83.3816  2.0860 186.8850
 934.5000  0.4330 80.8660  2.0610 187.2850
 934.6000  0.4160 79.1072  2.0660 187.6840
 934.7000  0.4160 79.0275  2.0660 187.6840
 934.8000  0.4190 79.5571  2.0700 187.4880
 934.9000  0.3980 80.2120  2.0900 165.3480
 935.0000  0.3980 80.9349  2.0900 165.3480
 935.1000  0.4000 80.8138  2.0960 166.5440
 935.2000  0.4140 79.3921  2.0860 167.3440
 935.3000  0.4140 77.2849  2.0860 167.3440
 935.4000  0.4420 75.5215  2.0880 167.5440
 935.5000  0.4460 74.8585  2.0840 167.7450
 935.6000  0.4460 74.9068  2.0840 167.7450
 935.7000  0.4300 74.7414  2.0920 167.9450
 935.8000  0.4190 75.1177  2.0820 168.1450
 935.9000  0.4190 77.1573  2.0820 168.1450
 936.0000  0.4090 80.1793  2.0780 168.5450
 936.1000  0.3980 82.7172  2.0800 169.5430
 936.2000  0.3980 84.2614  2.0800 169.5430
 936.3000  0.4000 85.1025  2.0760 169.9430
 936.4000  0.4100 84.8314  2.0820 171.1400
 936.5000  0.4100 83.1811  2.0820 171.1400
 936.6000  0.4040 81.2687  2.0800 171.5390
 936.7000  0.4080 80.1932  2.0940 178.7130
 936.8000  0.4080 79.6261  2.0940 178.7130
 936.9000  0.4290 79.3011  2.0860 182.6980
 937.0000  0.4290 79.5663  2.0860 182.6980
 937.1000  0.4340 80.8130  2.0780 185.8880
 937.2000  0.4250 83.0622  2.0740 186.8850
 937.3000  0.4250 85.1792  2.0740 186.8850
 937.4000  0.3970 85.6215  2.0780 187.2850
 937.5000  0.4250 83.4010  2.0800 187.6840
 937.6000  0.4250 79.3398  2.0800 187.6840
 937.7000  0.4290 74.8020  2.0820 187.4880
 937.8000  0.5030 70.8721  2.0800 187.2900
 937.9000  0.5030 68.9911  2.0800 187.2900
 938.0000  0.4760 70.1025  2.0820 186.8930
 938.1000  0.4820 73.3181  2.0820 186.6950
 938.2000  0.4820 76.3011  2.0820 186.6950
 938.3000  0.4210 78.8273  2.0860 186.6970
 938.4000  0.4270 81.1556  2.0920 186.4990
 938.5000  0.4270 82.6261  2.0920 186.4990
 938.6000  0.4520 82.3297  2.1060 186.3010
 938.7000  0.4480 81.7596  2.1000 186.5020
 938.8000  0.4480 82.3385  2.1000 186.5020
 938.9000  0.4620 83.5353  2.1000 186.6030
 939.0000  0.4330 85.0486  2.0840 186.7040
 939.1000  0.4330 87.0259  2.0840 186.7040
 939.2000  0.4440 89.4594  2.0840 186.5060
 939.3000  0.4130 91.2304  2.0700 185.9110
 939.4000  0.4130 91.4843  2.0700 185.9110
 939.5000  0.4340 90.1871  2.0840 185.3140
 939.6000  0.4170 88.2156  2.0780 182.5260
 939.7000  0.4170 86.7340  2.0780 182.5260
 939.8000  0.4710 85.9289  2.0840 179.9380
 939.9000  0.4620 85.7866  2.0660 178.5230
 940.0000  0.4620 86.4913  2.0660 178.5230
 940.1000  0.4540 87.4967  2.0660 179.3220
 940.2000  0.4300 87.7151  2.0630 180.3200
 940.3000  0.4300 86.6126  2.0630 180.3200
 940.4000  0.4220 85.2667  2.0740 179.3220
 940.5000  0.4230 84.3240  2.0780 177.5250
 940.6000  0.4230 83.8337  2.0780 177.5250
 940.7000  0.4250 83.2760  2.0660 175.9280
 940.8000  0.4250 82.4718  2.0660 175.9280
 940.9000  0.4600 81.4466  2.0660 175.7290
 941.0000  0.4900 80.7374  2.0570 175.3300
 941.1000  0.4900 80.8225  2.0570 175.3300
 941.2000  0.4920 81.4156  2.0680 174.9300
 941.3000  0.4430 82.4431  2.0630 173.5330
 941.4000  0.4430 83.0942  2.0630 173.5330
 941.5000  0.4360 82.6969  2.0780 172.3360
 941.6000  0.3980 80.8763  2.0700 171.5370
 941.7000  0.3980 79.0574  2.0700 171.5370
 941.8000  0.4310 77.8199  2.0650 171.5370
 941.9000  0.4010 77.4583  2.0490 170.9380
 942.0000  0.4010 77.5426  2.0490 170.9380
 942.1000  0.4560 78.3216  2.0530 170.1400
 942.2000  0.4200 79.0385  2.0550 170.5390
 942.3000  0.4200 78.3384  2.0550 170.5390
 942.4000  0.4190 76.4614  2.0590 170.9380
 942.5000  0.3990 74.4780  2.0590 170.7390
 942.6000  0.3990 73.3201  2.0590 170.7390
 942.7000  0.4230 73.3057  2.0590 170.5390
 942.8000  0.4750 74.9456  2.0550 170.1400
 942.9000  0.4750 77.5521  2.0550 170.1400
 943.0000  0.4980 79.3118  2.0490 170.5390
 943.1000  0.5100 80.2787  2.0390 171.3380
 943.2000  0.5100 81.4244  2.0390 171.3380
 943.3000  0.5050 83.0459  2.0450 171.9360
 943.4000  0.4740 85.1519  2.0510 171.7370
 943.5000  0.4740 87.4558  2.0510 171.7370
 943.6000  0.4630 89.5808  2.0650 171.1380
 943.7000  0.4630 89.7323  2.0780 170.7390
 943.8000  0.4630 88.7581  2.0780 170.7390
 943.9000  0.4500 87.3390  2.0760 170.3400
 944.0000  0.4280 86.7698  2.1000 170.7390
 944.1000  0.4280 86.4342  2.1000 170.7390
 944.2000  0.4100 85.9555  2.0800 170.9380
 944.3000  0.4220 85.0462  2.0760 170.9380
 944.4000  0.4220 83.0884  2.0760 170.7390
 944.5000  0.4600 80.8224  2.0530 170.5390
 944.6000  0.4600 78.3477  2.0530 170.5390
 944.7000  0.5020 76.1396  2.0550 171.1380
 944.8000  0.5160 74.8087  2.0610 173.1340
 944.9000  0.5160 75.3496  2.0610 173.1340
 945.0000  0.5110 77.1028  2.0840 177.5250
 945.1000  0.4550 79.8139  2.1250 180.7190
 945.2000  0.4550 82.2996  2.1250 180.7190
 945.3000  0.4450 83.6619  2.1270 184.1120
 945.4000  0.4440 83.2796  2.0920 186.5070
 945.5000  0.4440 82.1002  2.0920 186.5070
 945.6000  0.4480 81.0743  2.0630 188.1040
 945.7000  0.4600 80.6475  2.0590 189.5010
 945.8000  0.4600 81.0202  2.0590 189.5010
 945.9000  0.4390 82.7414  2.0660 191.2980
 946.0000  0.4500 84.4754  2.0660 193.4930
 946.1000  0.4500 84.7392  2.0660 193.4930
 946.2000  0.4550 84.7553  2.0550 194.8900
 946.3000  0.4570 84.7296  2.0610 195.6890
 946.4000  0.4570 84.0004  2.0610 195.6890
 946.5000  0.4460 82.1821  2.0570 195.6890
 946.6000  0.4670 81.1000  2.0590 195.6890
 946.7000  0.4670 80.6393  2.0590 195.6890
 946.8000  0.4670 80.8922  2.0470 183.5130
 946.9000  0.5530 81.7728  2.0410 182.5150
 947.0000  0.5530 84.5903  2.0410 182.5150
 947.1000  0.5540 87.1100  2.0370 181.1180
 947.2000  0.5620 87.9590  2.0390 179.9200
 947.3000  0.5620 87.0422  2.0390 179.9200
 947.4000  0.4710 85.5154  2.0450 179.1220
 947.5000  0.4810 83.1105  2.0570 178.3240
 947.6000  0.4810 80.0382  2.0570 178.3240
 947.7000  0.4840 78.2926  2.0570 177.5250
 947.8000  0.4840 77.8676  2.0570 175.9280
 947.9000  0.4840 77.9844  2.0570 175.9280
