   DEPTH        DT         GR         ILD       NPHI        RHOB
  3066.400    89.7266    83.0469     4.8770    24.6133     2.4194 
  3066.600    90.4883    84.5625     5.0820    24.8320     2.4102 
  3066.800    91.5039    87.6094     5.4883    24.3672     2.4151 
  3067.000    92.2119    89.5977     6.1367    23.8242     2.4122 
  3067.200    91.0938    87.0078     6.8008    23.2461     2.4025 
  3067.400    88.3281    81.8125     7.0737    22.5273     2.3912 
  3067.600    85.4531    77.8828     7.0159    21.7695     2.3943 
  3067.800    83.8086    76.4609     6.7383    21.1641     2.4116 
  3068.000    83.6914    77.5938     6.5840    20.5273     2.4106 
  3068.200    85.7305    79.0859     6.8867    20.5156     2.3821 
  3068.400    89.0742    80.1758     7.0762    21.8438     2.3472 
  3068.600    89.0234    78.9336     7.0271    22.8750     2.3418 
  3068.800    85.3125    75.7422     7.0203    21.4961     2.3728 
  3069.000    81.5039    73.7578     7.4609    19.3086     2.3987 
  3069.200    79.3984    73.0312     8.4492    18.2461     2.4146 
  3069.400    78.6484    71.6328     9.0371    17.7266     2.4438 
  3069.600    78.2070    70.0703     9.0679    17.4548     2.4564 
  3069.800    78.3984    70.6758     8.5703    18.5391     2.4255 
  3070.000    80.1914    71.8792     7.8164    20.1094     2.3730 
  3070.200    83.2305    71.1445     7.2578    20.7031     2.3257 
  3070.400    87.2852    70.4375     6.8359    21.1875     2.2939 
  3070.600    90.3984    70.5657     6.7783    22.1641     2.2896 
  3070.800    91.7266    70.7119     7.0078    22.9375     2.2952 
  3071.000    91.3281    71.4258     7.3008    23.0858     2.3125 
  3071.200    90.2773    73.2656     7.5552    22.6953     2.3335 
  3071.400    89.3008    73.6836     7.6174    22.3271     2.3307 
  3071.600    88.7891    70.8828     7.7322    22.4766     2.3086 
  3071.800    89.6914    68.0000     7.7876    23.1055     2.2864 
  3072.000    91.3711    67.4219     7.4258    23.8594     2.2671 
  3072.200    93.3008    68.3047     6.7773    24.6406     2.2550 
  3072.400    94.8242    69.2139     6.0352    24.9141     2.2531 
  3072.600    95.6758    68.9688     5.5527    24.5664     2.2562 
  3072.800    95.8447    67.9258     5.3672    24.0703     2.2614 
  3073.000    95.1602    67.4805     5.2573    23.5981     2.2788 
  3073.200    93.5508    70.6250     5.3269    23.9180     2.3071 
  3073.400    91.8672    73.5859     5.4399    24.8555     2.3289 
  3073.600    90.3477    72.2656     5.6038    25.6328     2.3413 
  3073.800    88.2617    69.6055     5.8582    25.0273     2.3472 
  3074.000    87.0156    69.2148     6.1562    23.6367     2.3595 
  3074.200    87.5859    70.4453     6.5625    22.9453     2.3648 
  3074.400    89.3359    73.0156     6.7893    22.5312     2.3637 
  3074.600    90.1665    76.3945     6.7544    22.1533     2.3779 
  3074.800    89.6562    77.0117     6.5195    22.2722     2.3950 
  3075.000    88.7812    74.5508     6.2634    22.5820     2.3989 
  3075.200    88.6328    72.6445     6.0967    23.1289     2.3897 
  3075.400    89.5156    72.3906     5.9480    23.5664     2.3759 
  3075.600    90.8945    74.6875     5.7324    23.1875     2.3801 
  3075.800    91.2339    79.6875     5.5388    22.6562     2.3992 
  3076.000    90.9375    84.1211     5.4102    22.5408     2.4033 
  3076.200    90.8035    86.6094     5.4473    22.7227     2.3941 
  3076.400    91.0898    88.0195     5.7109    23.1602     2.3818 
  3076.600    91.5977    87.7852     6.1797    23.3465     2.3841 
  3076.800    92.5117    86.7891     6.8984    23.2317     2.4028 
  3077.000    93.7109    88.0312     8.0898    23.6602     2.4108 
  3077.200    92.8633    88.8672    10.1523    24.0924     2.4194 
  3077.400    87.0000    82.4375    12.8789    22.6445     2.4736 
  3077.600    76.8750    64.0000    14.7305    18.8203     2.5581 
  3077.800    69.0625    44.2500    14.5781    15.5859     2.5931 
  3078.000    69.9570    36.8047    13.7344    15.7617     2.5593 
  3078.200    79.9375    46.6250    12.6133    19.9375     2.4688 
  3078.400    89.8750    59.8125    10.6836    23.8984     2.3433 
  3078.600    95.0000    64.7461     8.4844    24.4375     2.2449 
  3078.800    96.5781    62.5430     6.8789    23.3711     2.2152 
  3079.000    97.7227    60.9844     5.8477    22.9180     2.2167 
  3079.200    98.7227    64.4375     4.9023    22.4844     2.2302 
  3079.400    99.1445    73.3125     4.2383    22.4414     2.2822 
  3079.600    98.2344    83.4375     3.8477    23.7031     2.3738 
  3079.800    95.4844    87.5820     3.5916    24.8086     2.4463 
  3080.000    91.3750    82.6875     3.3418    24.2930     2.4871 
  3080.200    87.9688    75.4375     3.1426    23.2656     2.5087 
  3080.400    86.5234    72.2266     3.1169    22.7930     2.4976 
  3080.600    86.5039    71.0000     3.3008    22.3828     2.4751 
  3080.800    87.9883    70.5312     3.7109    22.4922     2.4646 
  3081.000    90.3672    69.4961     4.1602    23.7852     2.4285 
  3081.200    92.7617    66.2695     4.5391    25.6133     2.3472 
  3081.400    94.9023    62.0742     4.9336    26.4688     2.2629 
  3081.600    96.8242    60.3867     5.5195    25.9062     2.2090 
  3081.800    98.0977    59.9531     6.1523    24.9570     2.1888 
  3082.000    98.5234    58.8750     6.4001    24.3555     2.1928 
  3082.200    99.3164    58.8594     6.0781    24.0312     2.2065 
  3082.400    99.8633    62.5625     5.5742    23.8235     2.2371 
  3082.600    97.8750    69.0625     5.1055    23.6836     2.2961 
  3082.800    93.4375    74.3867     4.7031    23.1367     2.3823 
  3083.000    88.5625    77.0781     4.3164    22.1250     2.4509 
  3083.200    85.0703    76.9336     4.0039    20.8633     2.4929 
  3083.400    84.0898    76.0312     3.8508    19.6016     2.5134 
  3083.600    84.1423    75.5195     3.7542    19.1816     2.5141 
  3083.800    84.4414    75.7891     3.5945    19.6914     2.5091 
  3084.000    84.5696    76.6289     3.4038    20.1044     2.5016 
  3084.200    84.8125    77.4414     3.2786    20.2004     2.4894 
  3084.400    85.6641    79.2578     3.2769    20.9414     2.4797 
  3084.600    86.5779    81.5156     3.5020    22.4180     2.4580 
  3084.800    86.6055    81.1758     3.7424    23.5469     2.3967 
  3085.000    85.8984    77.7695     3.9705    23.2266     2.3450 
  3085.200    85.1367    75.2031     4.1287    21.2617     2.3508 
  3085.400    85.8164    77.0625     4.3242    20.1877     2.3801 
  3085.600    87.0938    81.5000     4.6367    20.7852     2.4031 
  3085.800    87.6638    83.6016     4.7871    21.5820     2.4204 
  3086.000    88.0117    85.4570     4.8989    22.4062     2.4155 
  3086.200    89.0625    86.9414     4.9126    23.5430     2.3850 
  3086.400    90.3164    84.4297     4.8942    24.6016     2.3396 
  3086.600    90.1445    79.2500     4.7942    24.3047     2.3267 
  3086.800    88.7188    75.8906     4.8357    22.9219     2.3464 
  3087.000    88.1240    74.5664     5.4023    22.1172     2.3506 
  3087.200    89.6797    74.3203     6.5078    23.1211     2.3157 
  3087.400    93.3750    73.0586     8.0195    25.6328     2.2678 
  3087.600    98.0000    68.6875     9.8750    27.8789     2.2134 
  3087.800   101.4219    61.0625    14.2500    27.2695     2.1711 
  3088.000   102.6641    54.6250   104.0000    24.7891     2.1644 
  3088.200   102.3594    51.8438   747.0000    23.0391     2.1676 
  3088.400   100.3828    52.0547  2039.0000    22.5527     2.1637 
  3088.600    97.1602    53.1406  2743.0000    22.7705     2.1646 
  3088.800    94.0039    52.2734  2749.0000    22.7266     2.1765 
  3089.000    91.6641    49.6055  2624.6875    22.1992     2.1912 
  3089.200    90.3633    47.7422  2605.3750    21.8367     2.2049 
  3089.400    89.6211    47.2812  2633.1250    21.6641     2.2224 
  3089.600    89.2578    48.6445  2679.1250    21.5217     2.2366 
  3089.800    89.0234    49.2773  2718.1250    21.2539     2.2380 
  3090.000    88.7422    48.5430  2751.1250    20.8867     2.2382 
  3090.200    88.5576    48.3320  2784.5625    20.7207     2.2432 
  3090.400    88.6289    48.1133  2829.2500    20.6294     2.2494 
  3090.600    88.9961    47.5898  2901.0000    20.4580     2.2516 
  3090.800    89.5938    47.7422  3013.0000    20.2568     2.2504 
  3091.000    90.0786    47.9675  3157.0000    20.0039     2.2499 
  3091.200    90.0654    48.1758  3229.7500    19.6602     2.2511 
  3091.400    89.7031    48.8281  3046.0000    19.0820     2.2470 
  3091.600    89.2812    49.2383  2416.0000    18.2930     2.2442 
  3091.800    89.0693    48.5547  1152.0000    17.9219     2.2490 
  3092.000    88.9988    48.5781   194.0000    17.9182     2.2548 
  3092.200    88.8008    50.4258    36.4375    18.0625     2.2542 
  3092.400    88.2969    52.0391    26.0625    18.7539     2.2482 
  3092.600    88.0745    52.1992    20.8516    19.7578     2.2460 
  3092.800    88.4766    52.4648    19.9189    20.8477     2.2383 
  3093.000    88.3008    54.1484    24.6875    21.4597     2.2163 
  3093.200    84.6875    55.6211    36.0625    20.5898     2.1956 
  3093.400    75.8125    56.2383    56.7500    18.1367     2.1802 
  3093.600    67.8633    55.3594    85.0000    15.8555     2.1723 
  3093.800    68.2500    53.3711    98.4805    15.8125     2.1721 
  3094.000    76.5625    52.5281    85.7500    17.8906     2.1828 
  3094.200    85.8750    54.1094    67.5625    20.8008     2.2009 
  3094.400    90.9805    56.5078    59.4609    22.9336     2.2120 
  3094.600    94.6406    57.4448    60.1250    23.7266     2.2161 
  3094.800    96.7383    56.5391    62.5669    23.5195     2.2249 
  3095.000    93.8750    54.6562    61.8125    22.9883     2.2432 
  3095.200    90.0898    52.9258    58.8633    21.9180     2.2644 
  3095.400    88.1055    52.1133    54.4375    20.3281     2.2821 
  3095.600    87.6892    53.2695    50.3047    19.5759     2.2869 
  3095.800    87.6663    55.3633    46.9844    19.3398     2.2905 
  3096.000    85.5391    55.2891    45.0898    18.0430     2.3228 
  3096.200    78.1250    51.9766    44.0273    14.7500     2.4180 
  3096.400    67.6875    48.6914    42.4297     9.8750     2.5259 
  3096.600    58.8750    46.1016    41.4297     5.4844     2.5791 
  3096.800    57.5625    44.8086    42.5625     4.7695     2.5674 
  3097.000    64.4375    47.2031    41.5078     6.5039     2.5337 
  3097.200    75.1875    51.6875    35.5625    10.5000     2.4636 
  3097.400    84.6875    55.1680    28.5625    16.0625     2.3545 
  3097.600    89.7773    57.5703    24.8594    20.3008     2.2744 
  3097.800    91.9102    59.3203    23.7891    22.0703     2.2427 
  3098.000    92.3555    59.7500    24.0171    22.2229     2.2306 
  3098.200    91.9375    58.4023    24.0117    22.1211     2.2351 
  3098.400    91.5273    57.3867    23.0703    22.1580     2.2505 
  3098.600    91.5508    57.5679    21.4336    22.0796     2.2556 
  3098.800    91.8945    57.5234    19.7305    21.9463     2.2446 
  3099.000    92.2539    56.5508    18.2188    22.1328     2.2360 
  3099.200    92.6562    55.0898    16.4492    22.4180     2.2380 
  3099.400    93.1206    53.3867    14.2891    22.5879     2.2428 
  3099.600    93.1211    53.2617    12.3164    22.6235     2.2392 
  3099.800    92.5898    54.5820    10.7891    22.4519     2.2333 
  3100.000    92.0977    54.5430     9.7344    22.2178     2.2307 
  3100.200    91.6484    53.8008     8.9531    22.0596     2.2284 
  3100.400    91.2500    53.8945     8.4180    22.1338     2.2237 
  3100.600    91.1489    54.8906     8.1060    22.5508     2.2218 
  3100.800    91.6367    55.7656     8.1641    22.7581     2.2230 
  3101.000    92.8008    56.8242     8.6914    22.4727     2.2278 
  3101.200    94.3086    59.3945     9.6602    22.3047     2.2319 
  3101.400    95.6484    62.4531    11.0938    23.1523     2.2251 
  3101.600    96.2969    64.3711    13.1133    24.5391     2.2163 
  3101.800    96.1328    63.3984    16.1445    25.6758     2.2192 
  3102.000    95.1875    60.1445    20.5625    25.8789     2.2366 
  3102.200    93.1406    57.5234    25.5625    24.6914     2.2473 
  3102.400    90.2305    57.2065    30.2500    22.3633     2.2505 
  3102.600    87.5859    58.3984    32.2031    20.0742     2.2644 
  3102.800    86.1562    58.9880    31.8945    18.6680     2.2822 
  3103.000    86.0657    59.2173    30.3594    18.3032     2.2907 
  3103.200    86.9219    60.5234    28.5352    18.4805     2.2910 
  3103.400    88.2539    62.2734    26.9453    18.8320     2.2903 
  3103.600    89.7773    62.1367    25.3984    19.6484     2.2861 
  3103.800    91.2812    60.9570    23.8750    21.5273     2.2629 
  3104.000    92.3750    60.1562    22.8398    23.8945     2.2302 
  3104.200    93.0742    58.0000    22.4905    25.2539     2.2096 
  3104.400    93.5156    54.7969    21.8008    25.0742     2.2018 
  3104.600    93.8303    54.6445    19.9805    24.1328     2.2005 
  3104.800    93.6719    57.5039    17.7109    23.2266     2.2032 
  3105.000    92.6328    60.6758    15.6562    22.3672     2.2121 
  3105.200    91.5664    61.2422    14.2383    21.8408     2.2185 
  3105.400    91.3418    60.8254    13.5703    21.7930     2.2211 
  3105.600    92.0312    60.9241    13.8906    22.0781     2.2194 
  3105.800    93.0586    60.9001    15.9023    22.4844     2.2175 
  3106.000    94.5000    60.9399    19.2852    23.0469     2.2195 
  3106.200    96.5195    60.6914    23.9375    24.0898     2.2233 
  3106.400    97.8708    59.5781    30.8750    25.0474     2.2129 
  3106.600    97.4648    57.9648    36.9648    24.6484     2.2006 
  3106.800    95.9453    56.2148    34.2500    23.1641     2.2104 
  3107.000    95.3438    55.3474    24.2500    21.7500     2.2296 
  3107.200    96.9375    55.4370    16.3125    20.9883     2.2362 
  3107.400    99.3086    55.2656    12.1211    21.1602     2.2309 
  3107.600   100.8066    54.6914    10.1562    22.1992     2.2136 
  3107.800   100.8633    55.6523     8.9141    23.0664     2.2010 
  3108.000   100.4688    59.5000     7.6367    23.2673     2.2051 
  3108.200    99.8945    65.8125     6.4453    23.2456     2.2151 
  3108.400    98.9141    73.6250     5.5352    23.0820     2.2393 
  3108.600    98.5581    83.2500     5.1255    23.0532     2.2927 
  3108.800    98.8984    92.6250     5.1108    24.2891     2.3589 
  3109.000    98.2227    95.2422     5.1873    26.7070     2.3987 
  3109.200    94.3125    89.2500     5.2451    27.3398     2.4098 
  3109.400    85.8750    79.5625     5.4150    24.2773     2.4151 
  3109.600    74.9375    67.5625     6.1602    18.1875     2.4690 
  3109.800    66.4375    55.2500     7.1289    12.8438     2.5400 
  3110.000    64.1946    50.0352     7.8359    11.0469     2.5555 
  3110.200    69.8750    53.7500     7.7852    13.5625     2.5010 
  3110.400    79.7500    63.3750     6.9492    18.0625     2.4297 
  3110.600    88.3750    75.4375     6.0156    21.9180     2.3828 
  3110.800    92.1562    84.8711     5.3164    24.1680     2.3730 
  3111.000    93.6055    87.9961     5.1169    25.4492     2.3611 
  3111.200    95.7461    88.3252     5.1912    26.7773     2.3466 
  3111.400    97.7773    88.8953     5.3945    27.8633     2.3384 
  3111.600    98.1641    88.5586     5.6399    27.1641     2.3223 
  3111.800    97.2266    87.2227     5.9961    25.8516     2.3175 
