   DEPTH        DT	   GR 	      ILD 	NPHI	   RHOB
  3034.200    75.1143    73.8223     3.4826    15.3904     2.5516 
  3034.400    76.7737    74.8722     3.9768    15.7518     2.4914 
  3034.600    80.1583    72.5110     4.7695    18.7850     2.3815 
  3034.800    82.7449    64.7026     5.8410    22.5717     2.2959 
  3035.000    83.0711    54.1074     7.0604    22.2335     2.2780 
  3035.200    81.8598    48.6293     8.1423    18.5013     2.2940 
  3035.400    80.2975    48.9758     8.0030    16.8795     2.3079 
  3035.600    77.7315    47.7627     6.3856    15.9905     2.3449 
  3035.800    74.7016    47.0070     4.5702    12.5895     2.4121 
  3036.000    74.4255    52.9022     3.6286    10.4632     2.4817 
  3036.200    77.6197    61.3347     3.1008    14.2701     2.5243 
  3036.400    81.6058    65.3111     2.6980    20.5979     2.5454 
  3036.600    82.6398    63.2510     2.3588    22.7923     2.5625 
  3036.800    81.1215    59.8187     2.1821    20.3304     2.5750 
  3037.000    79.7273    57.5964     2.1576    17.6926     2.5812 
  3037.200    79.6995    57.0264     2.1898    17.7121     2.5906 
  3037.400    80.3447    58.1035     2.2065    19.0203     2.5935 
  3037.600    80.1749    59.0110     2.1458    20.0586     2.5828 
  3037.800    79.3867    58.4737     2.0659    20.0863     2.5734 
  3038.000    79.7789    59.6557     2.0590    18.9771     2.5644 
  3038.200    81.3366    64.3494     2.1374    19.5497     2.5476 
  3038.400    81.9033    66.1556     2.2698    22.4061     2.5406 
  3038.600    79.0015    56.8547     2.3917    22.4932     2.5542 
  3038.800    74.7370    44.4704     2.5283    18.9402     2.5609 
  3039.000    71.7574    37.6098     2.6797    16.0752     2.5606 
  3039.200    71.6254    38.2244     2.7979    17.0219     2.5629 
  3039.400    73.2632    43.6514     2.8662    18.7916     2.5583 
  3039.600    74.9021    47.9534     2.8491    19.1952     2.5487 
  3039.800    75.0380    44.6704     2.7549    17.5639     2.5534 
  3040.000    74.3873    40.2815     2.6861    15.5997     2.5608 
  3040.200    73.9832    40.0552     2.6947    14.8458     2.5591 
