   DEPTH        DT         GR         ILD       NPHI        RHOB
  3197.800    87.2123   116.2690     7.1010    22.3205     2.4391 
  3198.000    85.9421   116.9033     7.1105    24.5716     2.4522 
  3198.200    84.0307   113.7775     6.7725    25.1654     2.4513 
  3198.400    83.6453   114.3809     6.1177    23.8060     2.4421 
  3198.600    85.0599   116.3396     5.3065    24.8826     2.4322 
  3198.800    86.3076   107.7199     4.5620    27.9397     2.4289 
  3199.000    87.3814    92.5051     3.8180    29.6475     2.4374 
  3199.200    89.2123    83.1161     3.1269    29.0628     2.4474 
  3199.400    91.6557    82.3857     2.6422    28.2278     2.4368 
  3199.600    93.4274    85.1570     2.3762    28.0936     2.4090 
  3199.800    93.7840    88.2889     2.2004    29.1750     2.3833 
  3200.000    93.3271    89.2895     2.0810    30.5593     2.3726 
  3200.200    93.4390    88.7890     2.0701    31.3190     2.3637 
  3200.400    94.2148    89.0820     2.1863    31.6415     2.3491 
  3200.600    94.2621    96.3637     2.4714    30.5437     2.3459 
  3200.800    93.0985   109.2046     2.8298    29.1169     2.3664 
  3201.000    91.3776   119.4030     3.2048    28.2871     2.3981 
  3201.200    90.2053   118.5787     3.6171    27.1880     2.4182 
  3201.400    90.1337   110.6473     3.9994    27.5419     2.4218 
  3201.600    91.1772   103.2500     4.1939    29.1710     2.4154 
  3201.800    93.0609   100.6503     3.9838    29.0709     2.4045 
  3202.000    94.5947   100.2171     3.5303    28.3510     2.3951 
  3202.200    95.0401    99.5656     3.1554    29.5033     2.3901 
  3202.400    94.9624    97.8108     2.8997    30.6430     2.3821 
  3202.600    94.3550    95.8094     2.7349    29.0564     2.3622 
  3202.800    92.6078    97.2899     2.7782    26.7295     2.3476 
  3203.000    89.7627   104.7619     3.1418    27.1874     2.3762 
  3203.200    87.8616   113.8402     3.7704    28.3589     2.4604 
  3203.400    86.5261   116.9482     4.5390    24.5404     2.5355 
  3203.600    83.2147   113.1740     5.4364    18.9610     2.5445 
  3203.800    78.4731   104.8929     6.3923    22.2794     2.4856 
  3204.000    76.0343    91.2223     7.0997    29.3804     2.4175 
  3204.200    78.6571    71.4388     6.9881    30.7139     2.3705 
  3204.400    85.4138    57.3297     6.1463    27.1470     2.3525 
  3204.600    90.1099    63.2159     5.6372    22.3676     2.3425 
  3204.800    89.1617    87.8938     5.6210    19.2252     2.3252 
  3205.000    83.1432   112.2715     5.7069    18.1312     2.2957 
  3205.200    77.7015   114.7758     5.9850    16.7257     2.2462 
  3205.400    75.1883    96.8918     6.8308    14.5769     2.1664 
  3205.600    75.7849    75.0350     8.0010    13.1088     2.0775 
  3205.800    78.2865    64.4508     9.3146    12.3553     2.0252 
  3206.000    81.1637    63.8365    11.4034    11.7485     2.0091 
  3206.200    82.6481    66.1880    14.9145    11.4778     2.0079 
  3206.400    81.4334    66.7838    19.7416    11.8159     2.0122 
  3206.600    81.8382    65.4478    26.0224    12.5478     2.0219 
  3206.800    85.6191    62.9452    33.5146    13.0524     2.0305 
  3207.000    90.1602    61.9179    41.4226    12.8750     2.0313 
  3207.200    93.6778    62.4046    48.7844    12.8108     2.0332 
  3207.400    97.2209    62.5131    53.1117    13.1728     2.0443 
  3207.600    99.8264    63.0639    55.2978    13.5429     2.0639 
  3207.800   100.6403    65.6573    57.2735    13.5492     2.0784 
  3208.000   100.6809    69.0080    59.3813    13.3689     2.0790 
  3208.200   100.7378    71.0409    61.5938    13.1340     2.0662 
  3208.400   101.0641    70.8044    63.3271    12.8157     2.0491 
  3208.600   101.5782    68.4419    63.9090    12.5038     2.0342 
  3208.800   102.0718    66.1462    64.7715    12.9041     2.0247 
  3209.000   102.2191    66.1883    66.5845    15.0508     2.0245 
  3209.200   101.8401    67.1181    66.5435    19.0394     2.0392 
  3209.400   100.9221    67.2395    63.5694    24.4426     2.0740 
  3209.600    99.7533    65.3294    65.1181    26.9480     2.1097 
  3209.800    98.8679    62.2268    70.2836    26.7708     2.1343 
  3210.000    98.3504    60.7178    73.3387    26.4207     2.1500 
  3210.200    97.8712    61.7155    76.9377    26.3609     2.1540 
  3210.400    97.2992    61.7484    76.1357    26.3512     2.1549 
  3210.600    96.6638    60.6264    74.5412    26.2646     2.1564 
  3210.800    96.1244    60.6003    73.8190    26.6628     2.1587 
  3211.000    95.4971    61.8795    78.0846    27.1085     2.1626 
  3211.200    94.6113    63.3857    83.2183    27.1778     2.1674 
  3211.400    93.9956    64.2573    82.6838    26.5018     2.1729 
  3211.600    93.4917    64.8025    70.7270    26.0323     2.1832 
  3211.800    92.2980    65.8240    53.6799    26.2803     2.1915 
  3212.000    89.8704    66.9457    40.8830    26.8499     2.1808 
  3212.200    84.3173    67.2448    33.9830    27.3694     2.1664 
  3212.400    76.0647    65.9361    32.0885    28.1798     2.1895 
  3212.600    67.7504    62.5644    35.6772    27.7766     2.2553 
  3212.800    65.1519    59.1747    40.5796    24.6869     2.3235 
  3213.000    71.4748    58.2641    36.5934    20.2118     2.3689 
  3213.200    81.7018    59.8248    23.9026    16.6270     2.3920 
  3213.400    86.9058    64.4789    14.3728    18.5586     2.3918 
  3213.600    89.5775    71.8043     9.8562    24.4755     2.3625 
  3213.800    93.6438    78.2027     7.7156    28.1932     2.2986 
  3214.000    98.2417    78.9211     7.1950    28.3655     2.2121 
  3214.200   101.5118    76.2867     7.6142    28.1278     2.1448 
  3214.400   101.2585    73.4505     8.4951    28.3879     2.1379 
  3214.600    94.9396    70.6046     9.8584    29.0147     2.2165 
  3214.800    86.9576    68.0932    11.9989    28.1579     2.3332 
  3215.000    83.9693    68.1606    15.3717    26.3730     2.3747 
  3215.200    89.0274    71.0034    20.2000    26.5472     2.2803 
  3215.400    97.2515    72.8131    23.8375    28.0257     2.1615 
  3215.600   101.9902    71.9189    24.1636    28.5486     2.1148 
  3215.800   102.4408    69.7567    24.3323    27.8779     2.1145 
  3216.000   101.0902    67.6003    29.7078    27.2503     2.1196 
  3216.200    99.8710    65.9166    41.1867    28.2524     2.1193 
  3216.400    98.7072    65.7479    58.1490    29.6122     2.1215 
  3216.600    97.4814    66.7016    69.9811    29.2132     2.1342 
  3216.800    96.7883    66.4962    69.6254    28.7791     2.1486 
  3217.000    96.9687    65.3872    63.4189    28.9560     2.1536 
  3217.200    98.1590    65.0436    57.1626    29.4105     2.1475 
  3217.400    99.7455    64.8223    52.5435    29.5560     2.1418 
  3217.600   101.0418    64.1926    48.4104    28.8958     2.1391 
  3217.800   101.4499    63.6666    46.1571    28.5858     2.1339 
  3218.000   100.8373    63.3286    47.2120    29.1220     2.1293 
  3218.200    99.5469    63.0679    48.1952    29.6624     2.1334 
  3218.400    97.8560    63.5276    46.3724    29.6698     2.1410 
  3218.600    95.1308    64.9664    41.7350    28.1521     2.1582 
  3218.800    88.9792    66.6327    38.4627    22.9104     2.2157 
  3219.000    78.6921    67.6828    37.5674    15.0690     2.3261 
  3219.200    72.2303    65.8926    36.3502    12.2962     2.4100 
  3219.400    77.7849    61.4938    33.3471    16.5483     2.3754 
  3219.600    88.9180    58.9720    29.3370    23.1012     2.2655 
  3219.800    94.6735    62.2170    26.6092    26.3522     2.1941 
  3220.000    99.3261    65.6343    24.4350    26.8815     2.1786 
  3220.200   105.6526    65.8963    20.7681    26.8646     2.1995 
  3220.400   104.6970    66.0469    17.7241    27.8282     2.2275 
  3220.600    98.7424    69.0332    17.8978    28.9982     2.2111 
  3220.800    95.7093    71.4692    19.3085    28.4973     2.1667 
  3221.000    95.0964    69.8053    19.7607    26.8478     2.1441 
  3221.200    95.2697    67.8020    20.5309    26.3369     2.1406 
  3221.400    95.4818    68.4713    24.8068    26.6645     2.1413 
  3221.600    94.0448    69.2700    36.4263    26.1746     2.1538 
  3221.800    90.4240    67.1633    53.0637    25.3106     2.1700 
  3222.000    87.0690    63.4412    73.0923    25.6575     2.1788 
  3222.200    85.3574    60.9796    89.9801    26.0568     2.1756 
  3222.400    84.6884    61.0389    95.1625    26.2494     2.1603 
  3222.600    84.4282    62.1107    90.0919    27.3761     2.1515 
  3222.800    84.1456    64.0049    75.1189    28.2994     2.1660 
  3223.000    83.2787    67.7391    53.2176    27.2860     2.1970 
  3223.200    83.4993    72.0892    37.9675    25.3168     2.2070 
  3223.400    82.8134    74.1222    32.8176    23.5404     2.1891 
  3223.600    75.8535    71.9559    31.2623    22.3923     2.1643 
  3223.800    65.8894    68.8371    29.6728    22.5858     2.1486 
  3224.000    60.0994    66.8796    29.2571    24.2751     2.1441 
  3224.200    63.1716    66.1699    34.8299    26.6534     2.1523 
  3224.400    71.8985    66.2007    48.9458    28.1223     2.1701 
  3224.600    80.5249    66.2285    71.1582    28.0852     2.1846 
  3224.800    84.9398    65.9279    95.1172    27.3351     2.1883 
  3225.000    85.4417    65.1899   106.0588    26.5617     2.1867 
  3225.200    85.9354    64.2925   106.0427    25.3976     2.1885 
  3225.400    87.9421    64.4011   104.7141    24.7644     2.1990 
  3225.600    89.1725    65.3765   108.4514    25.7742     2.2064 
  3225.800    89.1641    65.1497   120.2155    27.0902     2.1998 
  3226.000    89.0329    63.0235   139.0652    27.4038     2.1920 
  3226.200    89.0556    60.6325   149.9513    26.9636     2.1987 
  3226.400    89.1738    60.6661   149.1065    26.8391     2.2079 
  3226.600    89.3297    63.6011   144.0027    27.2437     2.2080 
  3226.800    89.3374    66.7685   142.1747    27.2112     2.2030 
  3227.000    89.1697    67.0636   142.2413    27.6122     2.2039 
  3227.200    89.0249    64.8048   137.7322    28.9656     2.2061 
  3227.400    89.0162    63.4302   133.9717    29.2636     2.2047 
  3227.600    89.0540    65.2061   131.3623    28.0159     2.2021 
  3227.800    89.2184    67.9269   130.9822    26.6481     2.2013 
  3228.000    89.4262    69.0410   132.2286    26.0176     2.2012 
  3228.200    88.8355    67.7598   129.8349    25.7896     2.2020 
  3228.400    87.7381    65.5106   124.8360    26.2724     2.2121 
  3228.600    85.9237    64.0078   118.3433    26.1651     2.2495 
  3228.800    81.4041    64.2260   112.1996    21.4241     2.3402 
  3229.000    73.8874    64.6913   113.4638    13.4590     2.4563 
  3229.200    64.7887    63.5275   124.3856     6.9689     2.5481 
  3229.400    58.3943    58.8356   134.7045     5.0627     2.5935 
  3229.600    56.1424    52.0900   143.5890     4.9314     2.6126 
  3229.800    56.9585    45.8448   152.2970     5.3627     2.6025 
  3230.000    61.5584    42.6215   168.4678     7.9524     2.5183 
  3230.200    69.6251    42.4014   196.4464    14.1209     2.3763 
  3230.400    78.2873    44.6993   204.6715    21.2979     2.2564 
  3230.600    84.4085    49.4006   189.6927    25.0355     2.2054 
  3230.800    87.2889    55.0121   171.9889    25.3765     2.1919 
  3231.000    88.3675    59.7591   153.0913    24.9591     2.1845 
  3231.200    88.8300    62.4883   136.9681    24.8720     2.1817 
  3231.400    89.1133    63.1205   128.7536    25.5796     2.1864 
  3231.600    89.2282    62.8951   122.5387    26.7839     2.1939 
  3231.800    89.3482    62.2144   119.9145    27.9260     2.1971 
  3232.000    89.6455    61.0790   119.6169    28.1421     2.1910 
  3232.200    89.4778    60.4059   119.6335    28.2722     2.1841 
  3232.400    86.8136    60.0879   119.9616    28.4479     2.1862 
  3232.600    79.1164    59.3881   121.4600    25.8897     2.2150 
  3232.800    69.8975    58.2060   128.2025    20.4362     2.2655 
  3233.000    64.9186    56.0364   133.9612    15.6034     2.3034 
  3233.200    68.7051    52.7253   135.4313    16.2515     2.2939 
  3233.400    76.5907    50.0226   135.4601    20.7458     2.2625 
  3233.600    82.8202    49.8226   132.3942    24.8578     2.2455 
  3233.800    83.8591    53.3557   129.0762    26.6131     2.2489 
  3234.000    79.8130    57.8094   123.7505    27.3889     2.2651 
  3234.200    72.5701    60.8122   117.5271    26.1768     2.3141 
  3234.400    64.4429    62.2429   113.8609    20.7537     2.4370 
  3234.600    60.4461    60.4404   114.2289    12.9162     2.5259 
  3234.800    63.9448    56.1275   116.2896    12.6246     2.4659 
  3235.000    73.7429    53.3258   117.2912    20.3447     2.3514 
  3235.200    83.4970    54.6061   116.0469    26.1920     2.2633 
  3235.400    89.1834    57.7692   121.2659    27.7019     2.2213 
  3235.600    91.3147    61.2054   132.5336    27.2764     2.2022 
  3235.800    91.6371    63.5353   122.4342    27.1435     2.1893 
  3236.000    91.7908    64.2952   116.2646    27.7308     2.1808 
  3236.200    91.9754    64.4551   114.6478    27.8909     2.1787 
  3236.400    92.2561    64.2467   119.5343    27.6535     2.1765 
  3236.600    92.5465    63.0165   125.5250    27.4259     2.1731 
  3236.800    92.6679    61.8022   124.4259    27.5363     2.1734 
  3237.000    92.5069    62.1394   125.6254    27.4146     2.1735 
  3237.200    92.0414    62.9709   133.6610    27.4161     2.1759 
  3237.400    91.5929    62.7812   133.4039    27.6810     2.1833 
  3237.600    91.3680    61.7434   128.8351    27.0549     2.1896 
  3237.800    91.2706    60.8519   129.7685    25.7369     2.1899 
  3238.000    91.1619    60.2570   128.8452    25.3652     2.1875 
  3238.200    91.0350    59.9603   128.6826    25.5111     2.1873 
  3238.400    90.8376    59.9885   130.6243    25.7772     2.1910 
  3238.600    90.5198    60.6889   135.7507    26.1437     2.1952 
  3238.800    90.2631    63.1992   137.3359    26.3750     2.1995 
  3239.000    90.4753    67.0831   139.1184    26.5670     2.2039 
  3239.200    91.0017    68.8831   136.0141    26.5032     2.2074 
  3239.400    91.4803    67.4136   131.1936    26.0414     2.2071 
  3239.600    91.7084    64.9222   133.7200    25.8212     2.1999 
  3239.800    91.7861    62.7597   135.3704    26.1218     2.1937 
  3240.000    91.8732    60.4421   134.3123    27.2600     2.1956 
  3240.200    92.2896    60.2363   133.1817    28.4716     2.1982 
  3240.400    92.5273    63.7599   136.1395    28.6908     2.1855 
  3240.600    92.9080    67.0918   136.0682    28.3844     2.1631 
  3240.800    94.1743    66.7118   131.9451    27.6940     2.1493 
  3241.000    95.4345    65.3154   130.7906    27.5813     2.1530 
  3241.200    96.2461    66.5626   131.5977    28.9449     2.1593 
  3241.400    96.7741    69.1907   134.7421    30.0462     2.1588 
  3241.600    97.0706    69.4166   143.5216    29.3959     2.1557 
  3241.800    96.8129    66.8768   153.6732    28.5125     2.1586 
  3242.000    95.9359    63.6459   161.7133    27.8509     2.1684 
  3242.200    95.2034    63.4374   156.9339    27.8408     2.1705 
  3242.400    95.0094    66.3944   153.4562    28.7608     2.1644 
  3242.600    95.0854    68.2042   149.1809    29.4366     2.1617 
  3242.800    95.0816    64.0968   144.8564    28.9211     2.1630 
  3243.000    94.7603    58.1463   141.9107    28.2955     2.1667 
  3243.200    94.3489    55.7657   135.5393    27.8554     2.1749 
  3243.400    94.0492    57.3526   135.6171    27.4738     2.1795 
  3243.600    93.8612    60.2486   138.4732    27.1641     2.1773 
  3243.800    93.7167    62.2755   127.9234    27.2943     2.1761 
  3244.000    93.4006    62.4354   107.8082    27.7532     2.1758 
  3244.200    92.7789    62.6380   109.8231    28.3745     2.1729 
  3244.400    92.1743    63.8528   111.1020    28.7566     2.1711 
  3244.600    91.6919    64.2048   109.2835    29.2171     2.1743 
  3244.800    91.3650    63.6270   108.1718    28.8141     2.1779 
  3245.000    91.1242    63.3036   108.3617    27.5958     2.1769 
  3245.200    90.6784    61.9478   114.2134    26.7041     2.1751 
  3245.400    89.9461    61.1629   113.9017    26.6124     2.1803 
  3245.600    89.2563    63.1406   110.0822    26.4581     2.1887 
  3245.800    88.8273    65.1072   110.1776    26.4018     2.1906 
  3246.000    88.6686    65.9616   108.2734    26.9346     2.1848 
  3246.200    88.1160    67.4949   103.6064    27.3578     2.1838 
  3246.400    86.7668    67.5149   102.9438    26.4384     2.1918 
  3246.600    85.5399    64.6522   106.0608    23.8953     2.1993 
  3246.800    84.0864    61.7516   105.4448    21.1553     2.1946 
  3247.000    79.5253    59.8896   109.8223    19.2219     2.1847 
  3247.200    70.7576    58.9780   115.7344    19.4621     2.1786 
  3247.400    62.1992    59.4172   119.3160    22.5718     2.1679 
  3247.600    59.7993    60.4457   119.2413    25.0869     2.1507 
  3247.800    65.9676    61.6576   103.1453    25.2691     2.1421 
  3248.000    76.9243    63.8287   104.1525    25.6297     2.1474 
  3248.200    86.0581    65.6387    92.4026    27.4178     2.1505 
  3248.400    90.6263    65.2036    75.7877    29.0380     2.1490 
  3248.600    91.1395    63.1043    69.3951    29.1087     2.1499 
  3248.800    91.4797    62.7575    62.8841    28.6712     2.1497 
  3249.000    93.4125    64.9037    54.8068    28.5618     2.1470 
  3249.200    95.2714    67.4335    45.2980    28.3067     2.1551 
  3249.400    94.8228    68.4193    37.6572    27.9931     2.1777 
  3249.600    91.9862    68.9127    30.3924    27.7940     2.2010 
  3249.800    89.8804    71.1830    24.3192    28.7399     2.2092 
  3250.000    90.0034    74.7899    21.0760    29.7021     2.1963 
  3250.200    90.9420    75.8217    19.3640    29.4101     2.1724 
  3250.400    92.4668    72.6751    18.0336    27.8864     2.1572 
  3250.600    92.0145    68.5455    17.0597    26.5119     2.1632 
  3250.800    90.3739    66.1942    16.7446    25.9703     2.1764 
  3251.000    88.9195    66.0576    16.7326    25.6631     2.1885 
  3251.200    87.4479    66.2995    16.1195    25.2619     2.2168 
  3251.400    85.3943    66.9063    14.6627    25.3936     2.2692 
  3251.600    83.0216    72.1441    12.8706    25.1547     2.3263 
  3251.800    81.3821    81.6268    11.3131    24.5177     2.3540 
  3252.000    80.6727    86.2336    10.3127    24.0137     2.3422 
  3252.200    80.4642    82.8496     9.6625    23.5534     2.3105 
  3252.400    79.9627    75.7440     9.0185    23.5222     2.3136 
  3252.600    78.6182    71.9089     8.5584    23.2922     2.3457 
  3252.800    76.5595    72.5835     8.3345    21.7010     2.3731 
  3253.000    74.3397    73.6483     8.2420    19.9766     2.3980 
  3253.200    73.1880    69.7857     8.0869    20.8384     2.4121 
  3253.400    73.7435    61.1377     7.8340    22.7825     2.4038 
  3253.600    76.2697    53.0217     7.4888    25.1538     2.3778 
  3253.800    80.0898    52.6585     7.2625    28.5139     2.3534 
  3254.000    83.9795    59.1588     7.1758    30.2114     2.3340 
  3254.200    88.0437    67.5328     7.0389    29.4183     2.3130 
  3254.400    91.7674    74.2977     7.0159    28.3425     2.2868 
  3254.600    94.1638    80.1679     7.1571    28.8686     2.2579 
  3254.800    95.0773    82.3145     7.3851    29.8273     2.2367 
  3255.000    94.8531    78.2261     7.5652    29.6563     2.2331 
  3255.200    94.6667    74.6396     7.5225    29.9935     2.2363 
  3255.400    94.3046    75.4053     7.2735    30.2035     2.2528 
  3255.600    92.1946    78.8241     6.7073    27.1018     2.3193 
  3255.800    88.0962    82.9484     5.7019    23.1095     2.4150 
  3256.000    83.7771    83.6894     4.7520    22.1197     2.4799 
  3256.200    82.1179    75.5681     4.0960    23.0977     2.4948 
  3256.400    82.6642    65.4198     3.5795    23.2489     2.4963 
  3256.600    82.6366    63.7671     3.1576    22.2165     2.5085 
  3256.800    81.5301    67.7519     2.8997    21.5889     2.5132 
