   DEPTH	DT	   GR	      ILD	NPHI	    RHOB
  2994.800    92.0781    73.8555     1.6469    33.8711     2.3453 
  2995.000    90.6836    70.5820     1.6438    32.4766     2.3633 
  2995.200    92.6367    69.6445     1.6238    29.7344     2.3772 
  2995.400    93.6367    70.8984     1.6048    27.6094     2.3852 
  2995.600    92.3008    70.9570     1.5917    27.1172     2.3991 
  2995.800    90.0703    70.9531     1.5831    27.2590     2.3970 
  2996.000    89.9727    73.9180     1.5786    26.3906     2.3765 
  2996.200    92.0977    78.4766     1.5872    25.1182     2.3626 
  2996.400    93.1172    79.7656     1.6067    25.0972     2.3721 
  2996.600    92.2969    77.7891     1.6287    24.8594     2.3807 
  2996.800    90.9023    74.5000     1.6648    24.2344     2.3865 
  2997.000    89.7939    71.2930     1.7117    25.4961     2.4199 
  2997.200    90.7109    68.1484     1.7419    27.3047     2.4449 
  2997.400    91.6680    65.5234     1.7686    27.5208     2.4326 
  2997.600    89.3750    64.5000     1.8000    27.2988     2.3735 
  2997.800    86.8555    63.9219     1.8224    27.4441     2.3250 
  2998.000    85.8789    63.5691     1.8253    27.6335     2.3251 
  2998.200    87.8203    64.7422     1.8148    27.8740     2.3640 
  2998.400    89.5977    68.2500     1.8031    27.4141     2.4028 
  2998.600    90.4414    72.6172     1.7926    26.5703     2.4176 
  2998.800    89.9766    74.0820     1.7791    25.6875     2.4157 
  2999.000    90.6562    73.4141     1.7683    24.5352     2.4053 
  2999.200    93.8281    73.4727     1.7579    23.8281     2.4002 
  2999.400    94.2852    73.6797     1.7271    23.8906     2.4074 
  2999.600    92.3242    72.2031     1.6516    23.8594     2.4175 
  2999.800    91.1133    71.1641     1.5542    23.0000     2.4224 
  3000.000    92.8125    72.0547     1.4741    22.8633     2.4134 
  3000.200    96.6250    74.4766     1.4253    23.9961     2.4039 
  3000.400   100.6992    75.7031     1.4059    25.8828     2.4092 
  3000.600   102.3398    75.1680     1.4128    27.9766     2.3986 
  3000.800    99.5625    74.1729     1.4607    28.4392     2.3819 
  3001.000    94.5625    74.7695     1.5544    29.1094     2.3716 
  3001.200    89.7500    77.1992     1.6765    30.7383     2.3547 
  3001.400    90.1250    81.5000     1.8203    31.8137     2.3467 
  3001.600    95.8125    85.8359     1.9509    31.2812     2.3474 
  3001.800    98.7422    87.7695     2.0461    29.9766     2.3475 
  3002.000    95.1875    89.2344     2.0979    28.5898     2.3501 
  3002.200    91.4453    94.5625     2.1357    27.3633     2.3542 
  3002.400    92.2500   102.0000     2.1716    27.6367     2.3517 
  3002.600    96.8750   107.5156     2.2141    29.3867     2.3420 
  3002.800   100.6172   105.0000     2.2656    30.3577     2.3293 
  3003.000    99.8320    94.3750     2.3115    29.2383     2.3141 
  3003.200    93.8750    79.2500     2.3074    26.2852     2.3032 
  3003.400    85.1250    72.6953     2.2319    24.3984     2.3004 
  3003.600    82.2209    74.3672     2.1577    24.7539     2.3064 
  3003.800    83.9844    80.1875     2.0896    26.4336     2.3408 
  3004.000    86.6562    84.1953     2.0095    26.7695     2.3967 
  3004.200    87.9805    85.4609     1.9290    25.6445     2.4252 
  3004.400    89.5820    87.2930     1.8403    25.5625     2.4131 
  3004.600    92.2422    89.9336     1.7837    26.2227     2.3735 
  3004.800    94.4023    89.7578     1.7702    26.5261     2.3483 
  3005.000    95.5234    85.9375     1.8086    26.5972     2.3530 
  3005.200    94.8477    78.3125     1.9036    26.9141     2.3788 
  3005.400    91.2500    70.5000     2.0618    27.4492     2.3887 
  3005.600    85.1875    65.4453     2.2332    27.2422     2.3996 
  3005.800    79.5703    63.7656     2.3999    25.8477     2.3975 
  3006.000    79.3125    64.2109     2.6221    24.0430     2.3884 
  3006.200    81.7773    64.3796     2.7954    21.9062     2.4150 
  3006.400    85.6250    63.4766     2.9827    20.0000     2.4438 
  3006.600    92.1250    63.0938     3.1675    20.0859     2.4407 
  3006.800    96.9492    65.1406     3.2366    21.9062     2.4141 
  3007.000    95.5430    69.4375     3.2742    24.5938     2.3704 
  3007.200    89.5625    71.2070     3.4697    26.5156     2.3145 
  3007.400    86.2188    69.4336     3.6516    27.4766     2.2471 
  3007.600    87.2773    66.3281     3.5222    28.1328     2.1936 
  3007.800    88.7795    66.2500     3.1680    28.7839     2.2058 
