   DEPTH 	DT 	   GR 	      ILD 	NPHI 	    RHOB
  2979.000    91.1914    51.9961     1.5708    23.6289     2.4548 
  2979.200    90.3359    48.9414     1.6292    23.2759     2.4511 
  2979.400    89.6055    46.9336     1.6670    23.0693     2.4489 
  2979.600    89.1917    45.9062     1.6823    22.8826     2.4464 
  2979.800    89.1282    45.9258     1.7004    23.1680     2.4449 
  2980.000    89.4062    47.5078     1.7341    24.0312     2.4458 
  2980.200    89.9766    49.6562     1.7673    24.6719     2.4498 
  2980.400    90.5469    50.4910     1.7879    24.4219     2.4577 
  2980.600    91.0430    50.8320     1.8025    24.0168     2.4689 
  2980.800    91.5430    52.3320     1.8391    24.4258     2.4763 
  2981.000    91.8821    54.3008     1.9114    25.1875     2.4728 
  2981.200    91.8242    55.2578     1.9998    25.0039     2.4671 
  2981.400    91.2109    55.0352     2.0583    23.7852     2.4690 
  2981.600    90.1719    52.9414     2.0772    22.5859     2.4790 
  2981.800    89.2852    49.2305     2.0799    22.1345     2.4782 
  2982.000    88.6836    46.4688     2.0800    22.2957     2.4624 
  2982.200    88.2617    46.8164     2.0800    22.8008     2.4498 
  2982.400    88.0212    47.2036     2.0800    23.3867     2.4493 
  2982.600    87.9924    47.4883     2.0901    23.8594     2.4607 
  2982.800    88.1040    48.9531     2.1589    24.0349     2.4788 
  2983.000    87.9688    49.1133     2.3345    23.7461     2.4976 
  2983.200    87.0078    46.7461     2.6094    22.9453     2.5229 
  2983.400    84.6328    42.8750     2.9414    22.0273     2.5647 
  2983.600    80.1250    37.1875     3.2930    21.1758     2.6169 
  2983.800    72.7500    32.5820     3.5468    18.9648     2.6609 
  2984.000    64.7422    30.5625     3.4609    15.0703     2.6879 
  2984.200    62.7891    30.5586     3.0859    12.8828     2.6802 
  2984.400    67.1875    34.7500     2.6367    13.4023     2.6306 
  2984.600    73.5625    43.1875     2.2266    15.9102     2.5784 
  2984.800    78.8750    51.6875     1.9541    18.7812     2.5535 
  2985.000    83.9375    57.7500     1.8381    20.5352     2.5334 
  2985.200    88.2930    61.4922     1.8050    21.7617     2.5125 
  2985.400    91.3086    63.5156     1.8000    22.9531     2.4968 
  2985.600    92.7891    64.3984     1.8000    23.8320     2.4887 
  2985.800    92.9375    64.4497     1.8001    24.0740     2.4835 
  2986.000    91.7344    65.5078     1.8035    23.4180     2.4760 
  2986.200    90.1172    70.3125     1.8201    22.4844     2.4663 
  2986.400    90.2148    78.2500     1.8579    22.2524     2.4572 
  2986.600    91.8555    83.7500     1.8982    23.2227     2.4512 
  2986.800    92.8127    81.4375     1.9250    24.5859     2.4565 
  2987.000    92.2305    78.6328     1.9685    25.0365     2.4785 
  2987.200    90.7891    82.7500     2.0691    24.5078     2.5014 
  2987.400    90.6094    95.5000     2.2183    24.1641     2.5048 
  2987.600    92.8867   110.4375     2.3989    24.7305     2.4956 
  2987.800    96.8789   119.1250     2.5566    26.1875     2.4768 
  2988.000    98.4492   113.7500     2.6521    27.6680     2.4517 
  2988.200    96.7031   102.6875     2.7144    28.3711     2.4313 
  2988.400    93.7461    98.9062     2.7554    28.0977     2.4299 
  2988.600    91.6797   106.0000     2.7861    27.0000     2.4430 
  2988.800    91.3008   114.9375     2.8557    26.0000     2.4428 
  2989.000    92.4102   117.6594     2.9792    25.5117     2.4277 
  2989.200    93.3818   109.5625     3.1130    25.5154     2.4105 
  2989.400    93.2070    99.9375     3.2168    25.6511     2.4025 
  2989.600    92.9089   100.9375     3.2585    25.5671     2.4077 
  2989.800    93.1174   112.1875     3.1877    25.4663     2.4170 
  2990.000    92.5391   123.1875     3.0049    25.8477     2.4159 
  2990.200    90.3906   124.8672     2.7422    26.3633     2.4086 
  2990.400    88.6018   116.2500     2.4678    26.1211     2.4052 
  2990.600    89.0547   102.4375     2.2332    24.6016     2.4110 
  2990.800    90.8711    92.8125     2.0525    23.1836     2.4230 
