   DEPTH 	DT 	   GR	      ILD       NPHI 	   RHOB	
  2968.600    86.3281    74.5625     3.1536   -99999.0   -99999.0 
  2968.800    86.1484    66.1172     2.9141   -99999.0   -99999.0 
  2969.000    87.0586    64.6875     2.6172   -99999.0   -99999.0 
  2969.200    88.4062    64.8555     2.3564   -99999.0   -99999.0 
  2969.400    88.9795    66.9297     2.2563   -99999.0   -99999.0 
  2969.600    88.4570    67.7188     2.3003   -99999.0   -99999.0 
  2969.800    88.5586    67.0664     2.4265   -99999.0   -99999.0 
  2970.000    92.2500    76.0000     2.5737   -99999.0   -99999.0 
  2970.200    96.6250    95.7500     2.6396   -99999.0   -99999.0 
  2970.400    97.0273   101.4180     2.5752   -99999.0   -99999.0 
  2970.600    92.7500    81.1875     2.4536   -99999.0   -99999.0 
  2970.800    88.4805    59.4375     2.3484   -99999.0   -99999.0 
  2971.000    86.8945    51.6406     2.2297   -99999.0   -99999.0 
  2971.200    86.0273    50.8281     2.0808   -99999.0   -99999.0 
  2971.400    84.8672    50.0156     1.9600   -99999.0   -99999.0 
  2971.600    84.5361    48.7734     1.8987   -99999.0   -99999.0 
  2971.800    84.3477    47.8984     1.9014   -99999.0   -99999.0 
  2972.000    84.9570    48.8203     1.9885   -99999.0   -99999.0 
  2972.200    87.0117    53.9375     2.1602   -99999.0   -99999.0 
  2972.400    91.8125    70.7500     2.3950   -99999.0   -99999.0 
  2972.600    98.6250   108.3750     2.5605   -99999.0   -99999.0 
  2972.800   101.3086   138.8125     2.5835   -99999.0   -99999.0 
  2973.000    96.1875   126.5000     2.5356   -99999.0   -99999.0 
  2973.200    88.9180    84.1250     2.4783   -99999.0   -99999.0 
  2973.400    86.0078    58.7500     2.3916   -99999.0   -99999.0 
  2973.600    86.3125    55.9531     2.2925   -99999.0   -99999.0 
  2973.800    88.2617    65.5000     2.2241   -99999.0   -99999.0 
  2974.000    92.0117    86.6250     2.2178   -99999.0   -99999.0 
  2974.200    95.1250   108.6250     2.2649   -99999.0   -99999.0 
  2974.400    94.4609   113.7500     2.3198   -99999.0   -99999.0 
  2974.600    90.5625    92.0625     2.3320   -99999.0   -99999.0 
  2974.800    86.7578    65.0000     2.2766   -99999.0   -99999.0 
  2975.000    86.0469    49.3203     2.1514   -99999.0   -99999.0 
  2975.200    87.6680    45.5977     1.9927   -99999.0   -99999.0 
  2975.400    88.7344    45.1250     1.8823   -99999.0   -99999.0 
  2975.600    88.8340    45.6602     1.8572   -99999.0   -99999.0 
  2975.800    86.8945    47.0664     1.8860   -99999.0   -99999.0 
  2976.000    85.0977    49.6836     1.9054   -99999.0   -99999.0 
  2976.200    85.6016    52.1016     1.9138   -99999.0   -99999.0 
  2976.400    86.4258    51.5000     1.9417   -99999.0   -99999.0 
  2976.600    85.7070    47.1250     1.9805   -99999.0   -99999.0 
  2976.800    81.7500    41.0000     1.9937   -99999.0   -99999.0 
  2977.000    79.0979    36.0430     1.9722   -99999.0   -99999.0 
  2977.200    79.2109    35.0469     1.9675   -99999.0   -99999.0 
  2977.400    80.0664    34.8555     2.0054   -99999.0   -99999.0 
  2977.600    80.1875    33.2031     2.0544   -99999.0   -99999.0 
  2977.800    80.0312    33.8555     2.0791   -99999.0   -99999.0 
  2978.000    81.6641    38.6875     2.0847   -99999.0   -99999.0 
  2978.200    83.4492    43.3789     2.0859   -99999.0   -99999.0 
  2978.400    85.0000    43.1094     2.0882   -99999.0     2.4583 
  2978.600    85.0000    40.0117     2.0876   -99999.0     2.4583 
  2978.800    85.0000    37.4297     2.0851   -99999.0     2.4763 
  2979.000    85.0000    35.6992     2.0924   -99999.0     2.4859 
  2979.200    85.2109    35.1289     2.1045   -99999.0     2.4815 
  2979.400    85.4475    36.1406     2.1113   -99999.0     2.4668 
  2979.600    84.9180    36.8750     2.1160   -99999.0     2.4548 
  2979.800    84.1445    37.7539     2.1235   -99999.0     2.4555 
  2980.000    83.6602    40.0938     2.1382   -99999.0     2.4648 
  2980.200    83.5806    41.9102     2.1575   -99999.0     2.4734 
  2980.400    83.5486    40.9023     2.1775   -99999.0     2.4772 
  2980.600    83.2930    38.6289     2.1997   -99999.0     2.4798 
  2980.800    82.9446    36.3672     2.2203   -99999.0     2.4839 
  2981.000    83.0469    35.0742     2.2312   -99999.0     2.4888 
