   DEPTH	DT	   GR  	      ILD 	NPHI 	    RHOB
  2978.400    80.3203    80.2500     4.0156    17.4080     2.4460 
  2978.600    82.6914    85.8750     4.9648    18.3320     2.4526 
  2978.800    84.5625    89.8086     6.1055    20.0195     2.4260 
  2979.000    84.0522    90.3320     7.2109    20.0781     2.4027 
  2979.200    84.7422    89.4883     7.7048    19.1914     2.4101 
  2979.400    84.5938    88.0898     7.7439    19.3984     2.3943 
  2979.600    81.3711    79.8750     7.6426    20.2070     2.3833 
  2979.800    78.9297    70.6875     7.3789    19.1797     2.4260 
  2980.000    75.7969    68.9609     7.0977    17.2305     2.4719 
  2980.200    73.8750    73.7500     6.6445    13.8867     2.5035 
  2980.400    77.2500    79.3867     5.7422    14.1250     2.4946 
  2980.600    82.1875    79.9609     4.9414    18.0547     2.4541 
  2980.800    85.5547    75.7773     4.4219    18.9922     2.4473 
  2981.000    84.0625    71.8320     3.8242    17.5938     2.4469 
  2981.200    82.0039    68.8164     3.2344    17.5547     2.4571 
  2981.400    83.4297    67.2031     2.6992    19.4727     2.4634 
  2981.600    89.0625    71.1875     2.3386    21.6094     2.4592 
  2981.800    93.8125    75.9062     2.1592    23.4922     2.4554 
  2982.000    95.2031    75.6562     2.0662    24.4023     2.4446 
  2982.200    92.0547    71.6523     2.0149    22.7500     2.4409 
  2982.400    89.1836    70.2578     1.9988    21.2461     2.4428 
  2982.600    88.6875    72.6641     2.0259    21.3711     2.4446 
  2982.800    90.3008    78.3125     2.1753    22.1797     2.4524 
  2983.000    90.6255    84.8125     2.4414    22.5681     2.4458 
  2983.200    90.5674    86.4531     2.7695    22.2148     2.4253 
  2983.400    89.0938    81.9180     3.1272    21.9141     2.4068 
  2983.600    88.8867    80.7500     3.2856    22.6094     2.4011 
  2983.800    93.0000    88.0625     3.2917    22.9543     2.3939 
  2984.000    98.9062    93.1836     3.1914    24.1914     2.3932 
  2984.200   101.0859    88.4375     2.9375    25.8203     2.3931 
  2984.400    99.9609    80.0625     2.6055    26.2422     2.3847 
  2984.600    99.3845    75.1445     2.3047    26.1724     2.3825 
  2984.800   100.0586    78.1875     2.1770    25.3477     2.3790 
  2985.000   100.5276    86.1875     2.1347    25.6445     2.3840 
  2985.200   100.0039    91.8086     2.2131    26.7500     2.3893 
  2985.400    96.5625    90.0000     2.4531    25.8359     2.3774 
  2985.600    92.1445    83.9375     2.7578    23.5430     2.3882 
  2985.800    89.7031    75.3125     3.1211    21.6523     2.4250 
  2986.000    87.9375    63.4375     3.5469    20.2227     2.4563 
  2986.200    81.6875    54.0625     4.0703    18.2031     2.4954 
  2986.400    75.2500    53.1602     4.4314    16.9414     2.5417 
